epoch,loss,val_loss
13,2.000573253220798,2.1141366958618164
14,1.8889895767625235,1.7141571044921875
15,1.846068632743675,1.5876014232635498
16,1.7331887487546744,1.5436166524887085
17,1.7335934680056462,1.3706369400024414
18,1.6741904034407786,1.7734951972961426
19,1.6469195909733958,1.4332733154296875
0,8.948151712660577,7.895944595336914
1,5.030156744326265,4.690127849578857
2,3.939134051015202,3.9961657524108887
3,3.5797891738308465,4.147459030151367
4,3.3350033708273794,3.976147413253784
5,3.086706089135557,3.770352602005005
6,2.866847540011072,4.015054225921631
7,2.6484807474544634,3.896179437637329
8,2.4343902359374416,4.027308940887451
9,2.360832841988582,4.464076042175293
10,2.264486041084265,4.831114768981934
11,2.070379181791799,5.793802261352539
12,2.093659713161979,4.458075523376465
13,2.020796906529143,4.727823257446289
14,1.7447812464290533,4.814155101776123
15,1.655929143945123,4.572728157043457
0,9.377090245939149,9.005437850952148
1,4.991204648830812,5.40123176574707
2,3.932810954465211,3.3964107036590576
3,3.6450191070585687,3.0753843784332275
4,3.3543228180960543,2.8634679317474365
5,3.0611225060227567,2.4606173038482666
6,2.9039144994038617,2.167022705078125
7,2.686894165043916,2.2790610790252686
8,2.5358555659689674,1.8282179832458496
9,2.359499126521464,2.622081756591797
10,2.224037712160261,2.0998191833496094
11,2.0738606607640975,1.6898577213287354
12,2.041747655057665,1.3516559600830078
13,1.9406466578102597,1.1482558250427246
14,1.9226350089672564,1.3415164947509766
15,1.7775439396122386,1.367925763130188
16,1.7988361593421178,1.9429187774658203
17,1.8031216589852448,1.3446964025497437
18,1.6528809122022639,1.4617329835891724
19,1.6645126621838442,0.9092593789100647
0,9.077515579198861,9.999092102050781
1,5.118358501110202,4.801481246948242
2,4.068434256821676,3.8474481105804443
3,3.620351463478881,3.2697882652282715
4,3.280785894393921,3.115243673324585
5,3.2142439390319626,3.3611390590667725
6,2.8108069063781143,2.550482988357544
7,2.5992507538764307,2.5545339584350586
8,2.420115087234896,2.302064895629883
9,2.2640600498620564,2.0081839561462402
10,2.040957947805816,1.9139125347137451
11,1.9660496549668656,2.1967267990112305
12,2.0385798167872737,2.0545332431793213
13,1.9089350027196548,2.0523734092712402
14,1.7909410936380523,1.846672773361206
15,1.7811775766409836,2.1529970169067383
16,1.6457248832665237,2.097038984298706
17,1.614569258222393,1.8816685676574707
18,1.5872224638214358,1.8876011371612549
19,1.5353083884793948,1.7880728244781494
20,1.486006023057925,1.7213666439056396
21,1.4642237550252444,2.709709882736206
22,1.485662104257571,2.0845682621002197
23,1.4985200120732676,1.8036472797393799
24,1.4323851907408083,2.095005512237549
25,1.4264041013966977,2.1438217163085938
26,1.3224653323491415,1.809128761291504
27,1.2929130758558,1.4454729557037354
28,1.3820820295732785,1.6360780000686646
29,1.3200884837730258,1.6607229709625244
30,1.3551259272284322,1.679961085319519
31,1.4092233166195989,1.646409273147583
32,1.5430746273277631,3.7665457725524902
33,1.3580805219613112,1.4422907829284668
34,1.242850924629012,1.5848631858825684
35,1.2528157048755222,1.5496978759765625
36,1.2089696844676872,1.5216671228408813
37,1.109787548211665,1.609916090965271
38,1.1794194371092552,1.652943730354309
39,1.186385915418724,1.743072271347046
40,1.1863534187179765,1.685386061668396
41,1.1354862934623668,2.153554916381836
42,1.0399381379802506,1.6312627792358398
43,0.9564667394737792,1.6744781732559204
0,9.549612250497244,8.156585693359375
1,5.27055088981849,4.926994323730469
2,4.20321824516166,4.3926568031311035
3,3.8492749547863574,3.7558159828186035
4,3.6914486302339453,3.5710361003875732
5,3.377146566901038,3.1962978839874268
6,3.251419078661484,2.885662794113159
7,3.096075767867213,2.8934123516082764
8,2.9515047099211213,2.5837361812591553
9,2.744473177797691,2.652324914932251
10,2.5674469634675163,2.3574559688568115
11,2.489209943610837,2.309427261352539
12,2.356139235129964,2.2802817821502686
13,2.3829373501916753,2.0539681911468506
14,2.194581426474487,1.469914436340332
15,2.1921961716739764,2.058866024017334
16,2.071318325874213,1.5083694458007812
17,1.9617999973027684,1.3719285726547241
0,9.057258188534087,8.802449226379395
1,4.967056143398102,5.428192615509033
2,3.967224323254424,4.088657855987549
3,3.651184346195989,3.4598472118377686
4,3.283257507135312,3.1732490062713623
5,2.9560552711304005,3.1760730743408203
6,2.717940086737657,3.2022957801818848
7,2.519172352647629,2.5889883041381836
8,2.336274318268505,2.178481101989746
9,2.1243070738003276,1.8604153394699097
10,2.04421838304867,2.01340651512146
11,1.8912841226346195,1.8777110576629639
12,1.8642193197061458,1.9033880233764648
13,1.795034121397214,1.6793562173843384
14,1.6973993892486865,1.808219313621521
15,1.8076871615248367,2.228721857070923
16,1.6352043092441255,1.792449712753296
17,1.6017305619419573,1.7625482082366943
18,1.5476994366691517,1.6043678522109985
19,1.523304320600467,1.866250991821289
20,1.4469601542903827,1.2717983722686768
21,1.4912857420147418,2.8668529987335205
22,1.4139194971075455,1.4515496492385864
23,1.3276630912345058,1.2580310106277466
24,1.2877379069313073,1.3626859188079834
25,1.3228253695911494,1.6198605298995972
26,1.2926979447325198,1.5184249877929688
27,1.2720460310196264,1.5581458806991577
28,1.2571622559818596,1.571325659751892
29,1.2231024243961126,1.6073973178863525
30,1.1649727544845483,1.3804559707641602
31,1.2369217344366323,1.8874821662902832
32,1.046529763422835,1.1323555707931519
33,1.022167676249251,1.1458957195281982
34,1.0580696782240502,1.225976824760437
35,0.9898092609244032,1.1956348419189453
36,0.946441682954185,1.2907285690307617
37,0.9687816175409019,1.120338797569275
38,0.9886805213297518,1.1345856189727783
39,0.9412456859034091,1.0740768909454346
40,0.9666007081159769,1.2525349855422974
41,0.9289464636872976,1.14281165599823
42,0.9205374561559659,1.1384661197662354
43,0.9202833797984992,1.1325292587280273
44,0.9360703346447442,1.096250295639038
45,0.87704239146778,1.0573633909225464
46,0.8828976188223964,1.0729857683181763
47,0.9484609808022983,1.1330013275146484
48,0.9031214798108126,1.2043529748916626
49,0.8986373341121613,1.2323074340820312
0,9.152055385391597,7.889408588409424
1,5.0583227202148136,4.217685222625732
2,4.077119091949059,3.441380023956299
3,3.7277488785253716,3.141479253768921
4,3.4201997686807015,3.093132257461548
5,3.168496405707044,2.451185464859009
6,2.9354694394808405,2.259949207305908
7,2.771706250900461,2.511061429977417
8,2.5621449841498696,1.8390296697616577
9,2.5169421647444032,1.9301655292510986
10,2.279060453196248,2.022479295730591
11,2.190878323247845,1.4783035516738892
12,2.1243775640461355,2.5195138454437256
13,1.9978446401137244,1.522916316986084
14,1.9391496390045044,1.6473301649093628
15,1.8356300105246546,1.6362667083740234
16,1.8432923668342525,1.7358251810073853
17,1.7413278474485423,1.514035701751709
18,1.6813918365442173,1.369946002960205
19,1.7116360620918298,1.4031294584274292
20,1.7452035408449773,1.5932704210281372
21,1.5585039016764988,1.4750422239303589
22,1.57874886467411,1.7557392120361328
23,1.563072410658387,1.8265217542648315
24,1.5589494529754198,1.9629908800125122
25,1.5385010739760023,1.5970872640609741
26,1.454900668700694,1.3832944631576538
27,1.2597971378817039,1.5678186416625977
28,1.2343732561395213,1.5373204946517944
0,9.074910296101493,9.109289169311523
1,5.007377952580473,4.502829074859619
2,3.9363404065651184,3.831505537033081
3,3.5230517987175896,3.6025078296661377
4,3.285005209061311,3.4818718433380127
5,3.1210056262725714,3.4484376907348633
6,2.8272714338159024,3.161902666091919
7,2.673739273594523,3.395634889602661
8,2.4875250970202276,3.0471532344818115
9,2.2574578664234024,3.1102688312530518
10,2.2001590215404003,2.599714756011963
11,2.007505854195345,2.1979880332946777
12,1.9629026688775573,2.871483325958252
13,1.9280043608425401,2.174431562423706
14,1.7480309735434054,2.147489070892334
15,1.7170890156866765,2.69153094291687
16,1.7489464927303364,2.3928165435791016
17,1.6693465012240845,2.118116617202759
18,1.5415005518621303,2.243208408355713
19,1.579593816270487,2.143474817276001
20,1.5325061377308613,2.002338409423828
21,1.554393815725032,2.3222899436950684
22,1.5147747216326444,1.9145820140838623
23,1.4407584329708074,2.143012762069702
24,1.4023355920536156,1.8605865240097046
25,1.3844637483526758,2.044947624206543
26,1.402155898459962,1.78748619556427
27,1.3072273757032946,1.796931266784668
28,1.4004023247968456,2.002772569656372
29,1.3551752124278709,2.0687882900238037
30,1.267411889253626,1.9768205881118774
31,1.2413463350443892,1.830147624015808
32,1.1986585388150668,1.8024815320968628
33,1.250239864346972,1.8586845397949219
34,1.2443993996316656,1.9919238090515137
35,1.0576482396865146,1.8417506217956543
36,1.057651928183126,1.6587461233139038
37,0.9899333758093768,1.818774938583374
38,0.9875675988361959,1.7275257110595703
39,0.9971282019968164,1.6658883094787598
40,0.9614733705637369,1.691138505935669
41,0.9516564566836144,1.5818486213684082
42,0.9316413812012116,1.5977445840835571
43,0.9755469179722175,1.6534734964370728
44,0.9517967461117842,1.680542230606079
45,0.9368839819203955,1.7797330617904663
46,0.935476881785731,1.545778751373291
47,0.9876865960484544,1.710339069366455
48,0.9380048746371659,1.7177274227142334
49,0.9054452801977997,1.6768388748168945
0,8.790158544179286,8.141881942749023
0,4.157161705045632,3.809487819671631
0,3.5873117749382324,3.677772045135498
1,3.2888180537897034,3.018578290939331
2,3.011866682955108,2.583253860473633
3,2.7511253420532564,3.1109373569488525
4,2.5482048304265557,2.0776541233062744
5,2.3923166973217014,1.9158588647842407
6,2.257689261715677,1.8206080198287964
7,2.157884012124875,1.651021957397461
8,2.014380826528148,1.407403588294983
9,1.9289459505006281,1.1952896118164062
10,1.9308172578383516,2.2439627647399902
11,1.9061904310326958,1.419590950012207
12,1.794569935671447,1.2998398542404175
13,1.795632139071289,1.2705118656158447
14,1.7000826599540537,1.075853705406189
15,1.6022085015775325,1.3275432586669922
16,1.5533727135177682,0.9956936836242676
17,1.527793533319611,0.9931029677391052
18,1.4426278993535833,1.0201056003570557
19,1.4111727580825617,1.4755114316940308
20,1.4968561347460079,1.1476163864135742
21,1.4040765115093239,1.0072822570800781
22,1.3880588735321084,1.2618112564086914
23,1.368359127554906,0.8838157057762146
24,1.3654477428753964,0.9981470108032227
25,1.3091845477488262,1.12163507938385
26,1.3222598353608057,1.2497597932815552
27,1.3315339392474044,1.4139394760131836
28,1.3046614289593992,1.0224167108535767
29,1.2779049572420338,1.3292852640151978
30,1.2849565422581752,1.398565649986267
31,1.2195049177615302,0.783716082572937
32,1.2421416505715563,0.8486092686653137
33,1.239268630684857,1.3559768199920654
34,1.2441592500360275,0.997018575668335
35,1.157169496229739,0.9665396809577942
36,1.210705104165831,1.3099266290664673
37,1.169417619822225,0.8229503631591797
38,1.1498878606744765,0.7317397594451904
39,1.0935958984926604,1.3075518608093262
40,1.1571924572806895,0.8823689818382263
41,1.0828488998468928,1.2066205739974976
42,1.1485766004104465,1.0661286115646362
43,1.0858253345678748,0.735820472240448
44,1.1129629990739347,0.9471703767776489
45,1.0417403760247985,1.0016940832138062
46,1.0327547245314157,0.786845862865448
47,0.9302612320509683,0.8264461159706116
48,0.8874993483277211,0.7248384952545166
49,0.8823853762760981,0.7140564322471619
0,8.840876382812954,8.954715728759766
1,4.814925001438516,4.807534217834473
2,3.9988895791959047,3.5090863704681396
3,3.597126327696007,3.0353755950927734
4,3.3468436074861865,2.8548624515533447
5,3.0722461916365713,2.5712192058563232
6,2.7856553301003126,2.460352897644043
7,2.67985767510004,2.5954084396362305
8,2.5789694907840537,2.1851789951324463
9,2.4737498525814434,2.491440773010254
10,2.30423553414987,2.444763422012329
11,2.2180234162002397,2.790842056274414
12,2.1343012254728535,2.3802690505981445
13,1.996986234738754,2.2117388248443604
14,1.9428084025386099,2.548832416534424
15,1.9903935743025944,2.6493794918060303
16,1.815842487785672,2.48458194732666
17,1.63660817830378,2.057687997817993
18,1.5616665184883374,2.1261043548583984
19,1.5409899485444742,2.002652168273926
20,1.5458147075940978,2.237522602081299
21,1.5401884679806648,2.36650013923645
22,1.5070501600059505,2.1629579067230225
23,1.5165742049375446,2.4565625190734863
24,1.5396135141747735,2.3834140300750732
25,1.4544705917250436,2.551543951034546
26,1.4533103940234062,2.5281834602355957
27,1.3917993908172128,2.249695062637329
28,1.4336174926590284,2.4611740112304688
29,1.3576463602080933,2.3503613471984863
